62e4db1b-81a6-5114-85f6-a151d9ba2bf2,-11.693486213684082,-33.1484375
554fb5bf-054b-51da-8b93-a3078b1491f8,-40.33928680419922,-98.07880401611328
34558ee9-53aa-558b-857f-f470ebf5d3ef,-83.13764953613281,100.46576690673828
dcde0d02-3eb5-522c-b7c3-95f6751f2b70,-116.02274322509766,-13.167173385620117
d9cdb833-072e-575d-b4bb-69dfb3e1a709,-16.582534790039062,78.72674560546875
1bd14860-7c0b-5ab2-866c-69201d1be5b6,-166.68141174316406,-56.18806457519531
c5f61897-9343-5274-bdf4-7abce855ba7f,-143.9207305908203,-52.03267288208008
a6eef117-e5a9-56f3-891b-2751e66d1678,54.60549545288086,121.51687622070312
a805304f-1ddf-5d15-af75-c3f132592470,63.828277587890625,-17.430570602416992
a3340154-c77a-5a38-b4e7-cb02171bf037,-29.762733459472656,92.51625061035156
8fb92f5c-15d9-5161-8c6e-0a1ce1134323,-95.79141998291016,-58.69483947753906
1a6e55fa-234d-53f2-8ae5-c9c25d388f60,-20.13954734802246,-80.23003387451172
7c76be6a-fcf8-5cbd-ac1c-008956919527,-33.9759635925293,-33.27214813232422
a53cf93f-c965-5860-851e-c71f81ac7bbe,102.19886016845703,86.89550018310547
5f58d903-8c3a-546b-950e-e985637c18ce,110.56642150878906,15.741637229919434
7dc13cda-8299-52f6-affd-1cc2923531a8,108.88052368164062,-8.474960327148438
c1b2ae3b-6df4-5775-9510-e56699622bdb,27.256906509399414,-59.2258415222168
29945f4e-212e-5649-bae7-1b130e83bcde,107.83660888671875,20.805469512939453
adaaff8d-957f-5cca-99cb-9e6f3774f9b8,100.10287475585938,112.45531463623047
0bc3052e-489a-587e-9b0d-be455fb8ffc8,-18.28325843811035,-36.80613708496094
5a0ca89f-404b-5cbc-87e3-27216ac64fea,100.70806121826172,3.1153647899627686
9940521c-aa84-57a2-929d-fa44892609c8,-111.72026062011719,-32.401123046875
53cdc5d2-47c6-5458-93a3-76f8969d1011,84.95683288574219,27.66118621826172
c294289d-8578-5cb2-8fd1-e4ae1c5d1a7f,-6.955130577087402,9.838432312011719
598d7113-95e6-5b73-a197-e37e2a65899f,156.24769592285156,-36.05292892456055
c7c89992-170e-5a40-a26a-7dd5118b13d6,126.32477569580078,18.12902069091797
9b930051-7032-513f-97f1-66d29269aae3,-44.354331970214844,20.199382781982422
c1ba6ca4-c514-59fe-8188-11cdd0521dab,-137.1716766357422,-35.04713821411133
7158c433-7588-5d64-beee-6e3d0886262b,-36.811256408691406,-65.46575164794922
4b3dde61-29c4-5ce6-a652-ccdc4ac1ae04,106.10731506347656,-67.7038803100586
ce8475f2-b643-596d-9ffd-d14eecd19987,-19.450824737548828,99.26786041259766
1684a5c0-639a-557b-b69e-df45385d4c2e,108.55241394042969,-20.891233444213867
673435c8-e7f3-5930-80d1-ce5964a045b1,102.20333099365234,-47.13292694091797
0d4411d5-d40e-5895-b15a-5151e79e0a59,80.576904296875,-13.540122985839844
f6ce0de4-80ab-5afc-95a3-1b44f02e6f04,-170.11871337890625,3.082740306854248
e5c96ef2-925e-56c1-b089-52f24d0bee71,18.154407501220703,42.803157806396484
8a8b891f-370a-5240-b0c6-21452afd3729,-20.51151466369629,-17.885231018066406
