e6a43389-1e05-5a1d-812c-af6726fa52ae,31.209848403930664,12.716029167175293,-2.444462537765503
b6005134-0ce3-5ccc-a6df-b88b6d6f9d17,-14.449835777282715,1.6952242851257324,91.61629486083984
dbd7db95-d3b5-50db-87e3-fb96ab48a0b3,-46.47768020629883,7.407876014709473,-10.427511215209961
9037fb85-2e22-5181-9420-a94947b3d7d3,-9.579627990722656,-26.12226104736328,-52.958255767822266
586f0fd5-cfed-5ac5-b4c4-5d583cb51bb5,1.8834267854690552,14.362080574035645,94.4417724609375
6147d3ae-07c1-5e97-8c75-18799f2d1c65,33.135520935058594,-73.13302612304688,-31.287851333618164
0a85a2c3-2e2a-517c-81b4-a162a1375940,-18.98737335205078,26.67389488220215,-86.50010681152344
3cb21a51-6b99-5f97-bd39-16933e900c4d,-2.2101380825042725,-8.530641555786133,14.296709060668945
2625191d-13ca-54a2-b3b4-1542c104d3db,-53.555538177490234,-16.36231231689453,44.766414642333984
3255a3cc-a101-5aff-85e5-e1137353a6ae,-24.720731735229492,55.37456130981445,27.25640106201172
d2875586-d4c5-5b70-92fe-5921d3aad251,18.405872344970703,73.61641693115234,-11.266448020935059
b55a1d97-88eb-523f-808a-c9ef75198531,-51.49665069580078,-21.88209342956543,51.94561767578125
55284169-a355-5f5c-8871-5ee56686f39b,-13.988733291625977,75.39398193359375,-44.49300003051758
4fe079ba-b21f-53a5-848a-f4bc8005ec02,31.341419219970703,13.154650688171387,-76.23513793945312
b9b02cfa-35fd-5748-bcd8-735beddacc69,-11.256054878234863,-9.151515007019043,108.31017303466797
42bdefb2-db5d-5b7c-bed4-dc3803cbfecb,32.45004653930664,-65.22142791748047,-33.4514274597168
65752fc3-eddf-5ac9-a524-d9a550a7405b,-62.36796569824219,25.363021850585938,54.783321380615234
896a2334-bbf4-5436-b96a-2dc092a25062,3.7074155807495117,-36.699344635009766,99.44086456298828
b143cb57-727e-5116-970d-c63b723e1ecb,-25.50383186340332,-44.23027038574219,4.318973064422607
38327b4e-4c27-5eb0-83a6-dfa6b874a61f,31.331981658935547,-7.2295122146606445,-17.8488826751709
39d5cca3-241a-5b17-a857-50bb614baebb,-82.7847900390625,20.21139144897461,-3.4388744831085205
7319aca9-0e66-5a09-b9a2-9ff621ab5b1d,56.67992401123047,35.147979736328125,-33.81014633178711
e3d32625-6249-5719-9c7e-ffdb1341aacc,-17.908292770385742,-7.990355968475342,-16.626523971557617
380b6551-e27e-5eda-ad19-cd296e4683d3,56.9905891418457,40.735679626464844,-31.754623413085938
1be79701-bfb2-5e6d-a4eb-a11be2a544b2,-13.488289833068848,-16.30145263671875,41.221900939941406
6daa7c4a-dfb4-5769-a645-6a76b8568d68,38.19900894165039,-11.55040454864502,-35.703609466552734
ff4d8d7a-bf57-59f8-8bfa-b38476767c14,16.40949821472168,-50.33412551879883,77.92704772949219
fe22dd96-e688-5bf7-b259-52f0a4fe0274,-31.600337982177734,-0.39458969235420227,5.811437606811523
bdb69c1b-e942-50bc-ac56-e5f9ba93fcff,-5.133378982543945,32.213623046875,47.46552276611328
41eb5d93-fbc6-5e1a-90ee-4952e0bd6f10,45.94512176513672,-21.012340545654297,31.85719108581543
dc511c56-4b3b-53b4-9a4b-b0ddca114db1,-67.98118591308594,-17.681703567504883,-14.836160659790039
9fdc9396-3dcf-5e04-917f-ab354029d152,30.99830436706543,-26.769222259521484,75.75355529785156
2bf4a56c-a3bf-595f-b3d0-fb312765a4c1,-12.534196853637695,53.042808532714844,-22.335926055908203
a29ede6d-b34f-5211-a187-2f818a86de75,15.69112491607666,-22.40861701965332,-40.41792678833008
