./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-04 Sabah Es-Sabah.wav,-59.2274,-40.17,3,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-05 'Umri 'alayka Tashawwuqan.wav,-47.1535,-47.2578,3,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-06 Ma-Ahebbe Gherak.wav,-45.6873,-36.3439,3,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-07 Ya Di L-Gamal Wed-Dalal.wav,-12.0318,-58.4359,1,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-08 Ya Laylu 'inna L-Habiba Wafa~ Gusnu Banin Gabinuhu.wav,-55.3698,-42.9901,3,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-09 Ye'ish Khedewi Masr.wav,-39.1249,-42.2419,1,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-10 Ya Masr 'unsek 'al.wav,-56.8258,-39.6371,3,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-11 Ya Akhal El-'en.wav,-56.5003,-41.2133,3,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-12 Mursala Tih Dalalan.wav,-40.8184,-39.3975,3,0,0
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-13 Maliki Ana 'abdak.wav,-37.7127,-46.8265,1,0,0
./Clips/Abdallah Balkher/Zinjibar/01 Zingibar.wav,-0.786511,67.2128,2,0,1
./Clips/Abdallah Balkher/Zinjibar/02 'Ashrah.wav,1.5406,64.5707,2,0,1
./Clips/Abdallah Balkher/Zinjibar/03 Layali 'Ashrah.wav,-1.79207,64.3012,2,0,1
./Clips/Abdallah Balkher/Zinjibar/04 Azakhref Al Bukrah.wav,20.6317,45.3358,2,0,1
./Clips/Abdallah Balkher/Zinjibar/05 Daowar Fi El Daerah.wav,0.211854,36.3667,4,0,1
./Clips/Abdallah Balkher/Zinjibar/06 A'allayah.wav,1.38897,65.8627,2,0,1
./Clips/Abdul Karim Abdul Qader/Markab Gharami/01 Markab Gharami.wav,-31.0651,19.1646,4,0,0
./Clips/Abdul Karim Abdul Qader/Markab Gharami/02 Layali Al Aman.wav,-25.3064,-1.49206,4,0,0
./Clips/Abdul Karim Abdul Qader/Markab Gharami/03 Min Ghair Mawa'eed.wav,6.29825,1.7859,4,0,0
./Clips/Abdul Karim Abdul Qader/Markab Gharami/04 Ely Ya'azeena.wav,-32.5051,16.5842,4,0,0
./Clips/Abdul Karim Abdul Qader/Markab Gharami/05 Ya Lail Tedan.wav,-24.3557,-1.55319,4,0,0
./Clips/Abdul Karim Abdul Qader/Markab Gharami/06 Ma Nisainah.wav,-33.3284,16.7407,4,0,0
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/01 Sir Al Mahaba.wav,32.7086,15.5606,4,0,1
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/02 Bo Oyoun Fatana.wav,-10.1301,12.838,4,0,0
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/03 Ash'had Ma Bidalik.wav,41.0649,14.234000000000002,4,0,1
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/04 Allah Yani Walhan.wav,37.641,14.1803,4,0,1
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/05 Taif Al Ahiba.wav,37.3128,13.8438,4,0,1
./Clips/Abdul Karim Abdul Qader/Ziwar/01 Ziwar.wav,-2.80399,50.6121,2,0,1
./Clips/Abdul Karim Abdul Qader/Ziwar/02 Zain Al Hala.wav,-32.0737,18.0188,4,0,0
./Clips/Abdul Karim Abdul Qader/Ziwar/03 Ta'eesh oo Taslim.wav,-22.2111,28.4469,4,0,1
./Clips/Abdul Karim Abdul Qader/Ziwar/04 Ya Siwaihibi.wav,-30.7909,16.4387,4,0,0
./Clips/Abdul Karim Abdul Qader/Ziwar/05 Ya Ahl Al Rikayib.wav,-17.64,32.3784,2,0,1
./Clips/Abdul Karim Abdul Qader/Ziwar/06 Khaleek Ma'ee Bil Ray.wav,-25.8529,-1.83997,4,0,0
./Clips/Abdul Karim Abdul Qader/Ziwar/07 Lail Al Hari.wav,-22.9806,4.942419999999999,4,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/01 Qanoo3.wav,0.902214,101.484,0,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/02 Feek Bka.wav,0.048643599999999995,99.9222,0,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/03 Ashya'a Teswa.wav,-5.282,100.125,0,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/04 El Khataya El 3sher.wav,24.144000000000002,74.7875,2,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/05 Gamra.wav,21.7862,65.3297,2,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/06 Ta7yati.wav,-1.25444,94.1806,0,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/07 Leeh Tetlob.wav,2.53895,102.851,0,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/08 Ghayoorah.wav,3.58885,75.0486,2,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/09 Wa7eed.wav,4.178719999999999,77.1141,2,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/10 Le Kol Nehaya Bedaya.wav,0.736604,116.545,5,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/11 Ya Galb Beshweesh.wav,-6.14614,100.055,0,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/12 Kelly Assaf.wav,10.0707,16.3616,4,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/13 Fazzat El Ashwag.wav,-0.5469970000000001,95.0455,0,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/14 As3ab Talab.wav,16.2813,23.758000000000003,4,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/15 Ahbes El 3abrat.wav,24.6232,75.6169,2,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/16 Asab3ak Tefreg.wav,27.0027,71.8607,2,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-01 Yehlamoon (Live).wav,-8.66197,95.66799999999999,0,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-02 Ya Eyonah (Live).wav,13.1614,63.2768,2,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-03 Ahbes El Aabraat (Live).wav,9.45505,52.056000000000004,2,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-04 Ashyaa Teswaa (Live).wav,11.2434,74.9727,2,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-05 Yama Hawelt (Live).wav,7.61446,51.0782,2,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-06 Rouhi Tihabak (Live).wav,12.7314,65.5233,2,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-07 Leh Tetlob (Live).wav,12.684000000000001,74.2941,2,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-08 Elhaz Gabak (Live).wav,13.4589,63.5138,2,0,1
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-09 Qanooa (Live).wav,13.2029,66.473,2,0,1
