./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-05 Hati Ayyuha S-Saqi.wav,5.62389,-61.5072,0,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-06 A-Saqiyaya 'a-Khamrun Fi Ku'usikuma.wav,7.95557,-69.0102,0,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-07 La Tehsibu Inn El-Be'ad.wav,6.85312,-68.9424,0,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-08 El-'albe Dab Es'efini.wav,1.49898,-67.7437,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-09 Sahi L-Gefun.wav,5.56912,-68.5209,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-10 Amr El-Gharam.wav,6.76841,-66.6665,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-11 Ila Muhayyaka Nuru L-Badr.wav,2.42117,-67.8465,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-12 Min Habbak 'awla Be-'urbak.wav,4.45404,-67.1077,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 3]/3-13 A-La Fi Sabili I-Lah.wav,7.57884,-60.6298,0,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-01 Shakawtu Fa-Qalat.wav,5.26579,-67.3677,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-02 A-Lasta Wa'adtani.wav,0.322517,-69.487,0,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-03 Araka 'Asiyya D-Dam'i.wav,2.60522,-65.6388,0,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-04 Sabah Es-Sabah.wav,1.24366,-73.045,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-05 'Umri 'alayka Tashawwuqan.wav,5.00775,-68.9931,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-06 Ma-Ahebbe Gherak.wav,2.95359,-69.2273,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-07 Ya Di L-Gamal Wed-Dalal.wav,0.079592,-69.6401,0,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-08 Ya Laylu 'inna L-Habiba Wafa~ Gusnu Banin Gabinuhu.wav,-1.52712,-77.3082,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-09 Ye'ish Khedewi Masr.wav,1.27421,-67.4734,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-10 Ya Masr 'unsek 'al.wav,3.6323300000000005,-70.3665,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-11 Ya Akhal El-'en.wav,3.7587699999999997,-72.8684,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-12 Mursala Tih Dalalan.wav,2.84614,-63.6003,2,0,1
./Clips/Abd al-Hayy Hilmi/Abd al-Hayy Hilmi~ 1857-1912~ An Anthology [Disc 4]/4-13 Maliki Ana 'abdak.wav,7.391,-62.0653,0,0,1
./Clips/Abdallah Balkher/Zinjibar/01 Zingibar.wav,-21.4365,21.2668,1,0,0
./Clips/Abdallah Balkher/Zinjibar/02 'Ashrah.wav,-19.0048,21.4276,1,0,0
./Clips/Abdallah Balkher/Zinjibar/03 Layali 'Ashrah.wav,-12.6547,21.0004,1,0,0
./Clips/Abdallah Balkher/Zinjibar/04 Azakhref Al Bukrah.wav,-22.371,21.0435,1,0,0
./Clips/Abdallah Balkher/Zinjibar/05 Daowar Fi El Daerah.wav,15.6597,29.2024,3,0,0
./Clips/Abdallah Balkher/Zinjibar/06 A'allayah.wav,-16.4283,22.2961,1,0,0
./Clips/Abdul Karim Abdul Qader/Markab Gharami/01 Markab Gharami.wav,26.6787,-16.5224,3,0,1
./Clips/Abdul Karim Abdul Qader/Markab Gharami/02 Layali Al Aman.wav,23.9032,-14.8996,5,0,0
./Clips/Abdul Karim Abdul Qader/Markab Gharami/03 Min Ghair Mawa'eed.wav,27.1688,-7.48802,5,0,0
./Clips/Abdul Karim Abdul Qader/Markab Gharami/04 Ely Ya'azeena.wav,27.3251,-18.7266,5,0,1
./Clips/Abdul Karim Abdul Qader/Markab Gharami/05 Ya Lail Tedan.wav,22.0534,-14.3844,5,0,1
