Name,f1,f2,f3,color
9bf14ab7-bf50-5c68-a336-efdc9a41e7a5,-33.996834,33.57954,91.35114,goldenrod
733f48a5-2392-5271-9801-17fc4e3649c3,-25.871431,49.710392,92.64764,goldenrod
635f1c8c-7cbb-547a-8fef-559b6967e142,-5.8940816,22.085339,63.861202,olive
ee05ece2-89bc-56a6-8528-76970fba46c6,-21.118288,29.419341999999997,109.51299999999999,goldenrod
d337f61d-6a00-5ea3-9d99-6c8d657fd816,-10.081615,36.365925,87.60544,goldenrod
e4e2bf05-dcf2-5a9d-bd18-41329850599a,-10.254152000000001,37.362766,65.36654,olive
1e6d5406-76c3-5645-8e32-c0ecf5e5f6b9,-39.728207,5.1167574,81.42570500000001,goldenrod
983522f1-7a2b-5c50-8bee-3682e0291287,-13.490291000000001,6.3798656,51.18574,darkblue
2601ee5d-fab8-5b7b-ab09-5b3775660e40,-12.258935000000001,14.941262,96.91328399999999,goldenrod
404dd445-eaaf-5d81-9ec0-d92a314b8097,-5.042689,28.621885,65.087074,olive
82fd729b-97fb-5692-bdf8-163174bd1bbf,-3.8167412000000005,41.702870000000004,92.31613,olive
dd03bc6a-89c6-5c31-bcf0-8cf581754eee,-6.2574973,40.200794,84.83604,olive
78a79a56-169a-50ed-aa61-8beb22ab4691,-23.783865,47.394062,73.547966,goldenrod
bba6e9d1-0e97-594a-b001-d47fbc5da5dc,-12.9833765,42.89424,82.76467,goldenrod
31cf1915-6ae5-51c8-832e-356b05b7c34f,-4.597919999999999,48.56127,75.17393,goldenrod
609b03a3-14df-5a29-bfae-d91fd6967a81,-19.155073,45.633590000000005,77.19242,goldenrod
5d901c5e-0684-54ca-9743-29d9507a1a77,-15.166037,32.029034,78.890884,goldenrod
7e1c766b-dd37-5420-8313-33e8da8a2ea9,-10.942298,18.756674,68.6809,olive
f72d6bc1-63d8-5ec0-86ac-1804f20a7d61,-12.156364,39.50248,76.696106,goldenrod
cd9da583-525f-55fb-addc-1f4c42429642,-30.844223,48.3103,77.23640999999999,olive
15d2d80a-e6af-5ad1-92cf-ede775680bdb,-18.719948000000002,42.496037,65.75827,olive
81ebb620-7967-5903-ba3a-8ae792da231b,-30.574194,40.352913,89.381134,goldenrod
17a0d99d-7767-5c34-af7b-b459bc686215,-10.972136500000001,50.212579999999996,81.01868,goldenrod
e114c71a-acdc-5d45-9e98-8907f63b5b3f,-21.702145,49.299606,83.9398,goldenrod
587516d4-a89f-551d-bda7-948d681f1f5f,-35.16956,50.759533000000005,79.96905,olive
27113955-d0da-551b-87e5-fdcc55ee88b4,-58.788864000000004,32.299564000000004,91.399284,goldenrod
c6f63120-634c-5057-8126-cedbb02eaee4,-21.30668,52.567448,73.31548000000001,goldenrod
80c77aaf-d287-5454-88bc-ed5af7c634b0,-17.940573,51.6604,91.31316,goldenrod
4f8f9305-276f-5ef6-af61-cbb469490747,-22.402502,39.76243,100.05881,goldenrod
2de25da5-996b-5d25-9547-bf66f6dc8323,-21.552933,31.88948,64.162094,goldenrod
0169a277-880d-5781-bf10-29394c467316,-13.042163,25.945597,71.78708,olive
5883b956-2924-5b0f-8bd8-875fb1bb4e4b,24.855482000000002,23.392605,-36.7586,darkred
8449d4ee-b274-5eab-80cf-5b3f10b6591b,20.071558,16.983686,-32.992943,darkred
288abf3e-0d21-5aaa-b700-9c7fd7a67c5e,-20.373037,-13.290621,-24.785992,darkred
4b89efe8-e14b-5309-a34a-caa5f4d40b99,18.179605,26.928984000000003,-33.50224,darkred
b032701d-da98-5d27-b7ca-ae56feaaaee2,-3.8263392,-17.303095000000003,-25.999863,skyblue
53db0879-bbd3-578b-a0a8-3561b8a6656e,14.733366,5.282534,-33.236897,darkred
d7af94c3-2a86-5cc2-baa6-879f6c47a0d3,-29.025534000000004,-55.285515000000004,25.232845,skyblue
74b6546f-0c4d-51f3-8b4d-3a8b6f31baee,-10.63718,-49.837856,17.396573999999998,darkblue
2e4a2434-47b3-57dc-9a16-f50963deb889,-24.322585999999998,-66.44811,2.2117958,darkblue
fc7204bb-92b3-5d16-8d6f-b7e73e47c155,-25.053925,-45.580605,26.84977,darkblue
975a922e-c67b-509f-8e32-8465832f1dd9,-10.379695,-45.405359999999995,27.047352000000004,darkblue
d4f36a01-8399-5b76-8daf-5992e561e59a,-19.846575,-48.29287,22.871689,darkblue
ad5eb7e1-55c4-5a96-ae81-49fff6347e3e,36.414035999999996,23.896084,-17.911814,red
27a0d095-a291-5f54-9a42-fef424a349ea,-31.320057000000002,-6.945396400000001,-7.447709599999999,skyblue
c9974277-7e60-57c7-9e98-e672a205beba,44.502075,-11.0143385,-39.55319,darkred
a487ba48-81e6-54d4-b377-630ea4ad6ed6,44.121796,14.816276,-31.49413,darkred
27952ed9-35c6-5a0f-a77f-dd51fd761b12,58.15698199999999,1.079248,-30.813398,darkred
6e9059a2-a78e-5380-8bad-1e1c36101946,-32.88323,-12.79119,-32.353043,skyblue
ce17ff2e-a241-51fd-abe2-c871aae86fbb,-28.638122999999997,-50.329246999999995,34.535942,skyblue
3a6ed991-c731-5982-b667-48515b2314cc,-28.916784000000003,-48.384113,22.27786,skyblue
a2790eeb-b760-53a1-bee9-64b93d0cce39,-17.177181,-53.191643000000006,29.770483000000002,skyblue
4df80500-19c1-580b-bfb9-673e6a116206,-21.807370000000002,-16.329777,8.448502000000001,skyblue
d03d908a-73f6-5c27-a282-e3ecac46f739,-19.070332999999998,-32.823166,34.034542,skyblue
5d1d695e-2a44-55fa-a362-0a9b611de045,-23.306406,-47.5727,36.91077,skyblue
b5f13752-93fe-50ef-879b-6c9631e38a6a,28.384806,-33.951029999999996,-102.60703000000001,darkred
518ee3b0-2247-59a4-bf4f-892981bccda7,30.433971000000003,-6.023242,-96.3784,darkred
d8141928-8e69-5061-a6db-61ee5d8409f8,25.780098000000002,16.24779,-73.71807,darkred
e92b22f0-dd73-51c8-9dd9-ed4f1a69a6cd,37.38511,-3.331782,-87.39599,darkred
f9650d35-0179-5bfd-8ac4-ff359f1785d1,44.12897,-42.935593,-64.58074,darkred
74f6162d-56e4-5f2d-bc32-dce7c9702035,19.880405,-34.389540000000004,-102.42730999999999,darkred
0550cd53-d2c6-5a14-b31a-87a19222db3e,38.656209999999994,-43.261024,-90.12581999999999,darkred
7875c6c8-5fb1-5da3-855c-0f6827181afd,-2.2814302000000004,-45.46195,-69.60303,darkred
e7286517-c7ef-5560-9abb-2363b44dd54f,38.567615999999994,2.5349765,-82.25028,darkred
9e60e284-a017-5d87-9831-025323eb43a9,32.736748,-40.69386,-91.08718,darkred
20f7d70a-c873-5992-bf16-ad7e4bedcef8,14.298922,-29.940921999999997,-84.737206,darkred
21379435-a30e-5da6-aa5e-9b15bfc53558,-26.578570000000003,23.971445000000003,-56.751984,darkred
318ee785-ddf7-5371-a3c9-d5e1cdb8d2bf,36.071938,-7.5863686,-74.88006999999999,darkred
97eb0f6f-0f2d-5e7b-aa3d-63c14867f324,6.352093,-39.184771999999995,-47.840571999999995,darkred
f0d85ba0-85e0-537f-8453-8347f9b5e01c,21.737364000000003,-43.1025,-65.814995,darkred
0fecff0e-a069-59b5-b06c-05965cb009cb,23.955952,-2.2591669999999997,-98.37671999999999,darkred
f2dba611-9c2f-5984-a305-fa7c2718329c,10.59106,19.728695000000002,-77.07770500000001,darkred
e1c8be5b-bdc2-501f-a819-0eb69ad5c8c5,0.22532196,17.225107,-80.13561,darkred
b4eec3fb-535e-5e92-a30b-ed1c9432f678,21.891525,-19.979738,-54.594134999999994,darkred
b5bfe599-d44e-561d-b28d-cde6d8dea610,10.2906275,9.200921000000001,-79.18813,darkred
59735a27-1bec-5582-9401-2ad1e03ae5d4,12.713869,5.713014,-54.355263,darkred
4350ef81-d955-50b0-9657-6e81a898d164,1.0282291,20.152511999999998,-93.843056,darkred
8572f8e8-c844-5efa-838e-868f7065dbf7,6.968874499999999,13.777019500000002,-89.59808000000001,darkred
c0c1aa8d-3265-5c2b-9a3f-276a20fda08c,3.2182727000000004,25.157953,-85.32652,darkred
4a1b7b02-7120-534a-9ba3-f0e440d5cb30,6.2679485999999995,-7.565687700000001,-57.092716,darkred
ed8c8e53-bcc0-50fa-9c9b-c251376b7467,10.095616,-0.5709565999999999,-61.80545,darkred
beb9d803-2a87-5982-87d6-20517a3930ae,-25.759754,-5.099407,-65.17584000000001,darkred
31c7b5e9-de26-5581-8c83-a90c82b7064d,20.026396,57.48931999999999,-18.730328,red
dc4e8535-3ae0-536b-adee-eeb6c93e4515,1.044985,16.356720000000003,-87.292694,darkred
8c0dabe9-091d-50cd-bdc7-3959571783d2,19.469204,27.861818,-73.03981,darkred
da52f920-d651-5ad4-b5d2-11f1ab248c84,4.641233000000001,5.533529799999999,-81.571625,darkred
3894870d-1634-5d20-a7b9-5694656d7652,12.022497999999999,-16.51158,-59.059105,darkred
4731175e-4adc-5004-bcee-5764aa894042,-25.739511,34.356384000000006,-99.08195500000001,darkred
be6a8f61-ee15-500d-b17b-0cabaae6e46a,-7.755366,24.839787,-72.11851999999999,darkred
a02e25b8-0967-594f-b9d6-682cc0e4a397,-22.553413,8.120438,-57.85981999999999,darkred
d17cb171-04ab-587e-bdce-f9e30f54eba5,-1.0795826000000002,2.2633405,-86.66951,darkred
14b5408a-24de-543f-8634-c96847e85c78,-7.2382116,8.016921,-79.007576,darkred
0a244459-832d-562e-95d2-1ded2bccedee,-12.219978,2.2929682999999996,-64.61039,darkred
a48de44d-10ac-5b00-95ec-4d4e8bc7f460,3.1316414,3.4174702000000003,-76.50251,darkred
6b93b7a4-d111-5245-bf9f-efab09f9bdcd,2.0901208,-4.1198626,-117.90576000000001,darkred
a846509f-8a2b-580f-85df-8968a397439f,14.049925,27.823423,-97.72111,darkred
fb7bce20-a849-5f0e-84c6-5ea23effcc27,-11.379247,1.3830278999999999,-115.50761000000001,darkred
572e1933-c471-594c-923d-781a574b7d4b,12.291619,-1.4138556999999998,-107.50523000000001,darkred
e4148d88-82d6-59fc-8bce-3f8c9e569480,-7.821186,-21.66314,-87.9991,darkred
8a876739-10de-51dd-9d19-e82b7b20f48a,-13.177201,-86.56028,-52.7741,darkred
c99f977e-fa85-5fd8-9c16-775d72a8e65d,20.295671,-17.418865,-111.33375,darkred
e72c5a89-4eab-505a-8317-2362fe844fa4,-2.8635564,14.316648,-121.63761000000001,darkred
e7ed1402-02ba-5f2f-9d1c-807354d40a59,10.276116,9.521132000000001,-115.95624,darkred
507a6888-2f96-5de4-bef3-802523080b2b,-23.19124,-72.51415,-52.067028,darkred
e17bfdc2-9213-5dc7-a126-12b8fd00f26b,13.288345999999999,-12.971865,-121.89131,darkred
91e6af24-c814-560c-bb58-3acb5e50b061,20.653574,-28.250288,-122.96741499999999,darkred
d93f0474-9adf-54bc-9ea3-c77e5b158ecc,26.459941999999998,24.911547,-126.26678500000001,darkred
1dc6bfb9-f516-52e5-a5bc-fa7ecb9985a1,-47.570724,-54.02916999999999,-75.05646999999999,darkred
8ca789cf-3b91-56ca-a09a-6642eaa0aba3,0.4026666,-88.59049,-60.90302,darkred
29fff7ab-e013-5fac-850b-01e8a162d085,13.542010000000001,33.437470000000005,-111.508705,darkred
6794a782-607a-59d1-870d-4f584f86770f,17.014355,-7.626191,-59.141262,darkred
9edaecdd-678d-55c9-9c0e-571398d27294,20.325695,-79.17614,-74.01312,darkred
34c7b4c3-6920-547f-ba72-fab643ea47a3,26.767311,-3.7613206,-79.73977,darkred
b1eed0fc-2202-5c2f-bc58-b9ac2f88434c,0.3090889,-38.984833,-91.07673,darkred
063389ff-b1a2-5769-8999-447f4fcbc69c,5.0593075999999995,-10.396879,-75.438156,darkred
75bedae2-2111-5c8c-98c9-50fe713f442e,37.332091999999996,-24.191551,-72.4769,darkred
1e525054-aee0-52f7-bfd5-ea0078b1611c,-2.0612863999999997,-34.34594,-72.79071,darkred
16e24d2d-15b2-5f9a-b3ed-71f1d2ab0de2,19.09834,1.2880749,-64.13606999999999,darkred
5c9e1c41-7a56-5738-af5c-b9b98cfdef4e,2.08816,9.919554,-67.85307,darkred
d1844187-f5ba-5755-beb4-48c4c115d7fd,16.948788,7.690392,-87.70985999999999,darkred
ec1c8b3b-1d5d-585f-a23b-1734f6ba0f34,32.39751,-37.843605,-80.81889,darkred
9f323f9e-252b-59e8-8515-6a071d9b571c,-17.626284,-84.998634,-72.965485,darkred
7729f96c-f82d-538e-851e-a0aeaca44eb5,8.758854,-8.0258255,-84.62845,darkred
b098be6b-07dd-5d3a-a742-2f8f56c45c5b,5.1588936,-45.010290000000005,-82.6776,darkred
e6330e37-5e5f-59cf-85ae-196e450801f4,-10.013233999999999,-34.12529,-89.384384,darkred
6a4d5c33-34ab-51ae-a58b-682f7e4ce491,19.108496,-44.194759999999995,-84.89062,darkred
957db5bd-cc6c-560a-885b-00d9d5fb6657,-39.927966999999995,-25.118654,-64.19679000000001,darkred
7a69bc13-5e71-5665-8927-332570912cd5,-0.4498442,-33.814198,-81.76699,darkred
cd4f560b-fad0-5e72-8205-b7e17bfcbeb2,52.82484,-51.515507,-70.70208000000001,darkred
9a117ccf-478e-5718-9450-cd8764137538,31.181793,-19.742647,-65.677826,darkred
c406f219-3565-5b06-b0d2-d32136e432ee,47.533737,-67.11613,-67.28824,darkred
2e163a40-6001-5c31-a025-f6c9048eb1ee,-13.058568,-38.20541,-42.155421999999994,darkred
ea7ebcd6-a81d-55d9-bcb6-284259bae960,-3.0342382999999997,-1.7895243000000003,-34.393615999999994,darkred
4d2300c3-e155-5291-91c5-4a799ec60d12,-1.3745893,-18.127329,-58.77089300000001,darkred
6b284d3c-c9f3-5fdc-aaa0-f6aa133268c9,25.569554999999998,3.0518252999999995,-87.99628,darkred
ec480919-bf64-5389-9896-46c7bbdfd2ce,10.549828,-46.956787,-36.776646,darkred
08a6396e-b2f4-5868-996b-ba06756e73aa,69.45654,-58.294745999999996,-18.134276999999997,darkred
8ab0dae1-bd57-5c02-af0d-0637dd580506,-6.9913815999999995,-8.333158500000001,-23.85783,darkred
294a3002-c4c0-5855-9a22-056ccdac08cf,-11.792066,-14.819405,-32.79399,darkred
ef0fd121-45c5-501e-bad8-2ddef3494875,23.267784,-82.33511,-12.479655000000001,darkred
f7362c56-7a6c-5b22-8d20-801f3e0d06db,21.378725,-14.842019,-23.53495,darkred
3e08bd8a-c983-592c-bbbb-199d5a38a8fe,-9.216304,-42.857409999999994,-67.24665999999999,darkred
7171888d-e712-5ae8-808f-b5553120ae19,-4.7408660000000005,-44.581665,-80.50296999999999,darkred
017bf606-1171-569d-87d6-02a4c5fcdd1b,16.070255,-15.378857,-47.26028,darkred
a91582b8-e87f-54f7-bbea-d61524751015,8.076651,-21.455326,-84.465385,darkred
3fba1842-5a58-5f18-afd0-9fdb6f593ffa,52.759246999999995,12.974763000000001,-87.5667,darkred
0e92148f-6d22-5ff2-a5c6-e9b3ec16a0a3,-11.562204,-15.686704,-80.56224,darkred
a8ee2026-c8fd-5105-9c98-a35107fb76a1,-5.594117,-39.140457,-72.962265,darkred
b35a1ba2-a48e-58bb-8882-779ddc57f247,-13.530276999999998,-37.368217,-65.97610999999999,darkred
909550c4-4d05-543a-9eb0-aa3f2a4078b5,0.24935077,-42.903393,-60.619930000000004,darkred
73f87ac0-3b18-51d6-afe1-820d115f2b16,7.113672,-18.562786,-68.35706,darkred
15710f9e-f60f-5572-a2fe-ca446b815bcb,21.67084,-30.078611,-77.63471,darkred
85a1d350-4118-592e-85d1-e7452bb3f353,21.635672,-25.206648,-71.46945,darkred
fcca9631-40ca-5ea4-a90a-aabcdfc32f2b,4.24478,-30.011653999999997,-88.28511,darkred
24e1fb0f-4962-582e-a31f-ec77442ea10f,34.826298,17.946293,-53.006935,darkred
bbc85ce9-9774-5884-b479-e37051207693,19.617811,24.525285999999998,-53.72934,darkred
9fa0dd0a-2a83-574c-b435-969e7183e3ef,23.7778,-5.4908123,-36.857966999999995,darkred
c541e3fd-c960-5b0f-93c2-c77bc91e3f4f,13.835817,-0.46990344,-50.48568,darkred
a0fd2d4b-485b-505e-919c-b4302e21e5dd,18.35468,3.144904,-42.18947,darkred
9b4c5fa8-bd60-593c-9d5b-67aac94d9018,-22.222379999999998,-45.0649,-16.748148,darkred
8e921d2d-ced3-5af9-a889-83cf8127c1eb,14.227869,-2.2431462000000004,-56.273453,darkred
3fe20352-cc51-55e7-b55f-52d52ea68d19,46.917190000000005,1.2188101,-41.793743,darkred
8b025e4f-188b-5878-a5f2-280697eda6eb,26.7783,25.925909,-51.277440000000006,darkred
d38a497e-7d1f-5a52-b7c6-2eb172700648,13.458221,15.096795000000002,-28.8465,darkred
ff5b0bd6-7d34-5ab6-b6f3-9d08eabef488,16.507074,9.385507,-45.963108,darkred
018dfc28-666a-5972-833a-2389de375279,30.794859000000002,18.425435999999998,-34.079388,darkred
667a6ce0-3820-57c9-ab02-28ddb87809ab,19.466692000000002,12.25818,-38.51202,darkred
3b34f1a2-729b-54b0-8f67-ff0bcccf50bf,25.059607,7.168596000000001,-34.426567,darkred
64b02f56-dfa9-59b4-b5f7-2e0cdb9a635b,15.2993965,21.494695999999998,-45.09509,red
b94be59c-b130-5efd-b4a1-4fb06a6a5a67,22.551044,14.541235,-52.300216999999996,darkred
451bfd22-0154-5c63-b699-3895ba5d773a,40.034107,4.889278400000001,-34.39369,darkred
c2c0373e-00f8-5c59-9fcb-9ea819542a96,48.555496000000005,6.7554164000000005,-32.162197,darkred
5685f411-f611-5d8a-8a68-fdf75460b7f6,37.973884999999996,-10.360422,-34.916965000000005,darkred
7680e2d2-0698-5ffe-b0cb-0a13ac99421b,30.441238000000002,-6.1411834,-36.88247,darkred
108d08bf-2a98-58a7-a522-c5005bd6c184,39.067844,-5.413004,-38.644276,darkred
11406aa2-30f8-5e1d-8edd-8aa44900462c,37.521609999999995,-2.2114866,-31.52611,darkred
dc596f6b-83e4-5592-841b-6d26d319b774,45.342743,-3.4061239999999997,-33.19578,darkred
a73ed6c5-4f57-5406-a3b1-d20dd78eb251,-5.8970494,14.463,-86.85633,darkred
ecbed8b4-ead3-53cd-9bfb-91cb7be20c62,-17.917141,14.814335999999999,-68.27549,darkred
b24c68cc-561b-5d69-b364-84b9f78981ba,-9.665686,11.500564,-69.23043,darkred
e4372ee2-1f75-5b3d-971e-29151ab59d07,-18.475134,18.095238000000002,-90.09082,darkred
eaa918fd-d570-507e-af73-a8c8bf4144aa,7.070834,-9.557832000000001,13.046783,darkblue
b20d2faf-253c-53c8-b078-7bb0da5d425b,10.956764,-29.748054999999997,-3.5050385000000004,darkblue
b4aaeb87-b088-569e-b949-9e5c2a786a60,75.53334,-3.2319574,-48.429424,darkred
38e75d02-dae0-58f5-9192-d73b6e97fc3b,49.12413,-0.11050591,-101.71731,darkred
84fb7200-27c5-592d-9786-235dd76ad684,45.13856,-3.2349367,-107.81468999999998,darkred
654d7d7e-ae4e-5870-bfd1-b8c6494dd361,12.559616,11.789359,-67.38955,darkred
a93b94cb-046e-52e0-890f-a3b97dfd824f,22.768843,20.053972,-99.29212,darkred
ed9802cb-b012-5891-9f88-c69ca89d51e0,34.948425,5.0448699999999995,-117.19966000000001,darkred
d99c37be-cfd6-5c95-9e87-509ff312a6d6,-36.442104,-31.584475,-50.956482,darkred
d42fefec-cdf2-5895-89ec-139daaee8ff9,39.52326,4.941466999999999,-90.70091,darkred
b292b877-4bb6-5bf2-a87c-251e4d76cdad,22.346933,11.626873,-99.73788,darkred
144f4997-d1cd-5287-b769-baf90419caaa,32.429977,12.331733,-104.809814,darkred
e24159dd-700f-50dd-9a2e-1fbbbc259e48,35.98142,25.417162,-39.863903,darkred
1b311b05-06c8-521a-bdc3-bb2b49cc9dd3,36.83928,33.816624,-32.51378,red
b6cc0082-ce1f-5c28-908b-d1c489b4fc0e,-7.810516000000001,14.582847000000001,13.175386999999999,darkblue
d1f0aba7-33f5-5bde-8220-6853ff3042c9,50.600654999999996,40.7656,-27.386757,red
9b6bd41a-21af-5f2e-b5de-cb0fa49fbae0,31.967299,33.822759999999995,-38.619576,red
04c59e65-5570-5c37-bf0f-697d9a1940c2,-24.628262,49.684204,-16.401304,skyblue
a23b4be9-62d5-5e3f-980f-9184fc840a49,-58.403645,-24.9998,31.612919,skyblue
9afd6d6e-f66f-5769-91e1-a3226723f4b9,22.982110000000002,28.062665999999997,-41.909046000000004,darkred
bd97d90e-73dc-513f-847f-697fa51ef433,6.909843400000001,9.660469,-61.631603000000005,darkred
7d449865-f129-5128-9e38-fd3e989dc368,53.60852,9.710809,-106.58882,darkred
a90e91e6-c396-5b2e-9837-c086cae531c5,49.64221,-17.656935,-96.80363,darkred
3c3b7e77-cd3c-5cb3-926f-90cb8fca44dc,28.977825,7.9438667,-117.49283999999999,darkred
7c15f934-7da7-5616-bc87-406e69d4966f,37.804629999999996,0.12181305,-101.30588,darkred
b88aa57f-6d81-59aa-a3ed-8c013b8764d2,15.333464000000001,3.1699812,-98.0307,darkred
a4025f87-d0bd-5a1b-ac65-decd06d8a883,33.329956,-3.9854646000000002,-108.76762,darkred
63366491-361a-5dcb-a3f6-5dd4884f87c9,44.819782000000004,-12.302175,-99.02765,darkred
5742c47b-17fa-5914-a373-adc96b7db5a8,42.5515,7.281579,-108.04043,darkred
adbdf504-73a7-5d1f-9aed-9a687297a1f4,30.237814,-2.1304545,-113.29786999999999,darkred
d5c0ebe5-acbc-5bb0-bf46-bba0500209e1,37.63687,-12.136586999999999,-101.91773,darkred
299f0cec-0b27-532c-9630-898cda4fb373,35.165065999999996,-6.5346107,-121.11486000000001,darkred
9e2fbeac-0e85-571d-82ec-7b465b4c2bed,45.06731,5.94678,-82.23973000000001,darkred
c70a6cb1-a5ba-558a-8a91-5d72bf2dca77,31.443592,6.0324235,-108.20788,darkred
4f57ff9a-56de-5c2a-9ae3-9a972002773e,22.135689000000003,5.622166,-111.23823999999999,darkred
75f2a536-8c01-52fa-9bec-717b124e738e,2.3008256,-10.424816,-100.70864,darkred
f04c73c7-b756-55a6-9f2a-9f1876c29a55,36.04208,0.1054272,-40.520657,darkred
b2ad532f-8325-564d-8517-21d282b6bcc6,23.146545,8.121356,-30.418647999999997,darkred
484e8373-bc49-5901-8d36-733b16decddc,29.920376,11.400821,-27.138098,darkred
f8ca8c9c-dad9-5165-8a7d-f54ad775fb1d,44.343002,30.78997,-35.49222,red
f6580472-78aa-51f6-aed4-81bb7b9b1573,16.886765,53.652103000000004,-37.70232,red
eb5fd1bf-96b3-5fb9-adf5-2404b7ad5ad2,-16.509193,-11.719355,-55.73389,darkred
e69f5bca-3dec-5165-8926-40f4eb927845,-54.830338,6.170856,-59.259834,darkred
062808a4-8e2f-5507-b5ae-87dbdb7c7e86,-6.6010137,-34.252125,-50.282246,darkred
79acc016-7165-5d44-87fb-ee62d50a747b,-9.360625,-17.809507,-67.81344,darkred
33b4db35-5ce4-511c-9cb9-2501c633ea25,-8.410791,-42.50116,-57.92724200000001,darkred
a4a264f3-1e41-557f-99e0-ba9f8ef25d84,-11.967715,-11.014957,-49.18018,darkred
d31bee87-7c28-5b0a-afdc-9d907cc0ee00,7.128355,32.672672,-58.57388,darkred
92d77f7b-314b-56df-8781-6292ee8414d6,-20.509882,-43.02881,-66.53948000000001,darkred
d858d661-2b6e-5360-9d78-88fe324022a6,39.51145,26.989426,-56.704575,darkred
d4347291-8681-53a4-a0b5-cec5cf14ad89,34.620709999999995,-39.10881,-117.6191,darkred
a2a1a0b4-d1bf-5ca5-a048-542b26176523,14.428301999999999,23.31554,-63.278059999999996,darkred
dc17923c-a394-5a30-bcd0-339c7d192234,-32.733364,-42.285374,-70.45475,darkred
47ea65a1-5af9-5fcd-9eb5-4ec43c5f63bb,19.23418,-51.16685,-55.898193000000006,darkred
70ecd663-346d-505d-b224-5ab55ef6cc56,-43.27122,-43.717715999999996,-48.367504,darkred
231bdc90-1286-58d9-943b-06dd2ebed312,23.800375,2.3726373,-56.1099,darkred
8759becc-a189-56f8-aa35-768764333a9c,38.40852,-42.656017,-77.98401,darkred
955740dc-e114-5735-9efa-28df81c7edf7,46.03672,-18.834084,-73.55717,darkred
4a59fccf-2215-518e-9cc2-861c4a62cf3b,39.612305,-2.704072,-64.283905,darkred
41b9622b-feb5-5e4a-8499-a91cb7ab752a,35.67238,-23.146729999999998,-80.46301,darkred
debbb56e-4d49-5f33-beb0-9c2f4a44989c,34.662045,5.9476566,-63.79006,darkred
6b93dab5-c687-58db-9355-cc95196da894,13.724534,-76.93694,-66.84026,darkred
c8b35930-bca2-5eb2-acdf-4f5a8cee65a9,40.99794,-23.740973999999998,-62.68226,darkred
73798a78-2df7-5b34-9606-0dd244c25366,32.345837,-77.569664,-63.999153,darkred
6a61d9f6-1c92-5e17-b903-6e94aab5b8c9,20.220049,-1.3551213,-90.7058,darkred
1ee3281f-a61a-5cf6-91a4-d1fa7b25aff3,-20.82891,69.23576,-35.677574,red
43716a86-6e3e-5f44-ac94-3e20c623131c,16.230601999999998,45.965794,-30.84478,red
be14c47a-1a29-55cd-98d9-b7ccf9f31b79,15.773951,50.70807,-28.411673999999998,red
5cb97db4-68f8-5f1c-97c7-1134c62a4e6c,-42.958775,61.212830000000004,16.053635,red
