UniqueID,f1,f2,dist_0,uid_0,dist_1,uid_1,dist_2,uid_2,dist_3,uid_3,dist_4,uid_4
8fb92f5c-15d9-5161-8c6e-0a1ce1134323,-95.79141998291016,-58.69483947753906,0.0,8fb92f5c-15d9-5161-8c6e-0a1ce1134323,1.7274520030433658,67cf55ef-6645-5308-ba0a-114672ba1f2b,1.9816793697624266,dcc8b449-dbd0-56e7-a0b4-1c6ca0eccdce,2.2980482428275333,374029fc-6ff7-513f-bc4c-b986a36cf276,2.376886563987952,da89e86a-86f0-55fe-82c3-72b30608cc7a
1a6e55fa-234d-53f2-8ae5-c9c25d388f60,-20.13954734802246,-80.23003387451172,0.0,1a6e55fa-234d-53f2-8ae5-c9c25d388f60,0.02918498333536117,9841a582-6078-59bd-b33c-953afce09684,2.8887708781120534,dec90ee3-9110-596b-9cde-d4be3c6382f7,3.2790563525898406,3915d151-89e0-5f3e-a6d4-8892f29d1c36,3.2887927112566384,57737d82-9a17-50cc-955f-7abe9cf1e212
7c76be6a-fcf8-5cbd-ac1c-008956919527,-33.975963592529304,-33.27214813232422,0.0,7c76be6a-fcf8-5cbd-ac1c-008956919527,0.1377987465747122,1412404e-6f96-5ec9-abbe-913426805b94,2.7912247930361844,88a21cfe-8257-50cf-8dcb-d40682b89a5e,3.2239679882976238,92f3ad43-f24f-54a4-94c9-ef5ee28f3df9,3.26240321884766,97531dd9-1186-5b64-a476-1693f0aefc22
a53cf93f-c965-5860-851e-c71f81ac7bbe,102.19886016845705,86.89550018310547,0.0,a53cf93f-c965-5860-851e-c71f81ac7bbe,2.0507962964845734,6d6f765e-ea55-5fc8-a844-f88a1770333e,2.1302710469922457,0201eaa2-3feb-5094-9987-f11fefe6f31f,2.2329716529287773,5d250a23-0c47-5b38-ad07-d4bbb7116201,2.7594352693787028,c6ebe317-fa8e-5552-8098-45f377982f35
5f58d903-8c3a-546b-950e-e985637c18ce,110.56642150878906,15.741637229919435,0.0,5f58d903-8c3a-546b-950e-e985637c18ce,0.020749530931369144,302c5a99-d7eb-543e-b145-3f329cb21286,2.1987136354316745,966c26c6-2c3c-52df-b210-0468dd1b4349,2.2309211549469303,b644c2ef-4fd1-55de-acd7-1908b6f18251,2.2676844117748898,498ad09f-53f3-5465-8f5b-35f5ca22ba3a
7dc13cda-8299-52f6-affd-1cc2923531a8,108.88052368164062,-8.474960327148438,0.0,7dc13cda-8299-52f6-affd-1cc2923531a8,1.6838417887141193,108d08bf-2a98-58a7-a522-c5005bd6c184,2.070314116251775,451bfd22-0154-5c63-b699-3895ba5d773a,2.1058216150903317,e8423791-b2c8-522c-81a8-7aaba1e738d1,2.165113761045186,5685f411-f611-5d8a-8a68-fdf75460b7f6
c1b2ae3b-6df4-5775-9510-e56699622bdb,27.25690650939941,-59.2258415222168,0.0,c1b2ae3b-6df4-5775-9510-e56699622bdb,0.024172097045616122,5adc7070-6420-5016-8f68-7d847029224a,3.859521669005686,bc20392e-e68c-57ea-abf8-b7bd52b45d4e,3.861072831317913,43a70cdf-f6df-5ad9-927a-6249ef2eea51,3.98199533982092,9dea24d5-edb3-5c44-8588-aa2610b9f9fc
29945f4e-212e-5649-bae7-1b130e83bcde,107.83660888671876,20.805469512939453,0.0,29945f4e-212e-5649-bae7-1b130e83bcde,1.1414846289477005,52f3489a-e9bb-5985-ab2e-b240682c9d05,1.6086393421250729,e24159dd-700f-50dd-9a2e-1fbbbc259e48,1.705588151960774,2523b3e6-ab66-59df-ba23-3cacee7e8e66,2.549705906794219,cb5ccb36-898e-5989-abe0-6e0f50a04643
adaaff8d-957f-5cca-99cb-9e6f3774f9b8,100.10287475585938,112.45531463623048,0.0,adaaff8d-957f-5cca-99cb-9e6f3774f9b8,0.9966277699462142,a5958c36-df0e-5e8e-a499-8a8bef4c0b10,1.3591424673594574,3c46f323-1120-5577-8cf2-01dd5d46038e,3.2423894578728594,1265e8ef-76fa-5f48-8c87-51dcb7f3804b,4.041281091543855,c02a3030-12e6-5ebf-88ab-bcbb51f8b5b5
0bc3052e-489a-587e-9b0d-be455fb8ffc8,-18.28325843811035,-36.80613708496094,0.0,0bc3052e-489a-587e-9b0d-be455fb8ffc8,0.002993876390341226,eced2390-a3a9-5e4a-9bd9-2505956363f2,4.000169230190215,dca810cb-9ecf-55da-bb5c-0a13fdb9d9ea,4.008470336881081,c718888f-22d6-5b33-8705-34a6178e3a64,4.157525476231819,25038c69-a040-5ddb-881d-8fb813bf178f
5a0ca89f-404b-5cbc-87e3-27216ac64fea,100.70806121826172,3.115364789962769,0.0,5a0ca89f-404b-5cbc-87e3-27216ac64fea,1.4404823099384776,763d35b5-a823-5dc1-b1f6-f7ea39280f9c,1.506052126707293,fb78e969-12ca-5623-9013-e71c934b7177,2.6054879001274633,46bb361b-7966-5f2d-a67d-b98bc5ed5f86,2.704940439429948,8f4778e8-9f5c-5bb0-8d99-a514b1449204
9940521c-aa84-57a2-929d-fa44892609c8,-111.7202606201172,-32.401123046875,0.0,9940521c-aa84-57a2-929d-fa44892609c8,0.08356099436745847,65ca9100-695f-59b2-91d8-c601cf555908,4.652151814832316,c61445f5-65c6-544b-b36d-78e712f0326f,4.654548031772659,bf14933b-1446-5f4b-ad45-6337769c9307,4.683289544939051,f3ec32c2-3770-567e-b71a-b1a59b201d05
53cdc5d2-47c6-5458-93a3-76f8969d1011,84.95683288574219,27.66118621826172,0.0,53cdc5d2-47c6-5458-93a3-76f8969d1011,0.01639854187634578,3d5e115f-5169-5b46-99af-fd049016b6ff,4.294616774665051,b2ca6ff7-bf11-5540-9a91-a7baaea27fa3,4.302176314217665,9394e9a1-d08c-536e-a945-73f7832e077a,4.487351455196036,ad5eb7e1-55c4-5a96-ae81-49fff6347e3e
c294289d-8578-5cb2-8fd1-e4ae1c5d1a7f,-6.955130577087402,9.83843231201172,0.0,c294289d-8578-5cb2-8fd1-e4ae1c5d1a7f,0.4290681395293012,0cff604e-a563-519f-8997-516d4ec2505b,2.8198786229396187,d0851b0b-62ed-5536-937e-f66d92acc937,2.82392690696317,2e4bc618-2c13-5870-839e-f004c7d4ebd5,4.206986676422946,40db3c4b-67db-5f65-8ee0-1ad08e5ebf37
598d7113-95e6-5b73-a197-e37e2a65899f,156.24769592285156,-36.05292892456055,0.0,598d7113-95e6-5b73-a197-e37e2a65899f,0.010013626825133836,7e0f4bdf-ede2-52bd-8845-7e62c486bfb5,2.540513841220076,46697341-55ed-501c-b77b-701e83347eba,3.0673004105644193,d42fefec-cdf2-5895-89ec-139daaee8ff9,3.3356120047915643,224ac18d-7370-5beb-8f35-822b9b5f9958
c7c89992-170e-5a40-a26a-7dd5118b13d6,126.32477569580078,18.12902069091797,0.0,c7c89992-170e-5a40-a26a-7dd5118b13d6,0.0033188414295099397,f5321559-63fd-56d7-af9b-26900b2cfb7f,3.7234061717791884,71317f07-ea65-51b3-b52f-76205bc23b97,3.7261404654788515,f0985f9a-5554-5881-8063-a6d91cd0daaf,3.9313348735473905,dc4a9994-3bf0-579d-8383-8059ff266e7b
9b930051-7032-513f-97f1-66d29269aae3,-44.35433197021485,20.199382781982425,0.0,9b930051-7032-513f-97f1-66d29269aae3,0.37571029262618794,1ebb1758-47b1-5be8-be18-61dc127ab4f3,2.364475167553679,571e3b9f-e148-5bc6-b3b4-73c21c85280b,2.3901806293532877,6031ddd0-eebe-5ab4-9162-c1ac6f233edb,2.564013738761828,17733f4a-5a32-5b55-8e35-cdca29a88f6f
c1ba6ca4-c514-59fe-8188-11cdd0521dab,-137.17167663574222,-35.04713821411133,0.0,c1ba6ca4-c514-59fe-8188-11cdd0521dab,0.6649142182184813,7be09626-6994-5fe9-8444-13041fb959fc,2.9177734802084427,7af56a5c-fa3a-5641-80ec-02df476acc04,3.008011602051169,5f2fc3ac-51ce-58e1-b612-efe67dcf1e11,3.010917398172083,4b3e0e62-ada7-58b4-b395-d4d433e6c396
7158c433-7588-5d64-beee-6e3d0886262b,-36.811256408691406,-65.46575164794922,0.0,7158c433-7588-5d64-beee-6e3d0886262b,0.04502167012028305,86901c3a-28aa-5012-8aab-a7db7e1a7c6e,2.8506039787468844,33a1053d-27b4-5d3d-aecf-ae691087a189,2.851147415358726,089a4bd9-273f-5626-bba1-52aad28851b3,3.9632991174665557,20cd2b0c-3de8-5ee3-bb82-943aac5f13a5
4b3dde61-29c4-5ce6-a652-ccdc4ac1ae04,106.10731506347656,-67.70388031005861,0.0,4b3dde61-29c4-5ce6-a652-ccdc4ac1ae04,0.038288787451312395,cb4b61c9-ef2d-58aa-b0b5-4e3c381ff5a7,1.8661821569523296,9411dadc-6e6b-594a-89ad-f04bb4445e67,2.1181624937348498,d2770f3c-5fe8-5909-9abe-5fdbe788199b,3.2247612234182044,cc418dbc-1060-5ddf-8f6f-7a8d395cfb4e
ce8475f2-b643-596d-9ffd-d14eecd19987,-19.450824737548828,99.26786041259766,0.0,ce8475f2-b643-596d-9ffd-d14eecd19987,1.1872769959661589,1fc7d3b2-c76a-5dbf-b393-9da5e24b358c,2.04468562715434,8f241c77-983b-52a6-b54f-2978c74769ac,2.3513861203329474,97c22fcb-4f7e-56db-98ec-c626a2306370,2.7766675144549517,e73b845d-de82-5433-863c-3e4b5ab4c3e5
1684a5c0-639a-557b-b69e-df45385d4c2e,108.55241394042969,-20.891233444213867,0.0,1684a5c0-639a-557b-b69e-df45385d4c2e,0.0059835180394109426,8f41f359-dd44-5451-a081-e51aae73bd0d,2.9446620796336638,82f270a7-9dd7-5abc-b854-7489f5393677,3.4632410271055645,eea70904-a227-5329-88f6-2233ae432f49,3.466895507015242,f5fae66f-0f0b-50c5-ace5-a81ee193df51
673435c8-e7f3-5930-80d1-ce5964a045b1,102.20333099365234,-47.13292694091797,0.0,673435c8-e7f3-5930-80d1-ce5964a045b1,0.015827956310424888,4e494922-17d5-5603-88b0-66b5e06b4edb,2.70010233233381,895afc32-f3bc-55d2-a782-74e93ab8da9f,3.5081327641766675,161ac77e-6d17-5f9a-bf42-f408b96df281,3.9967658914183586,d575c09b-4e34-5703-a59d-2b1baf0e26cd
0d4411d5-d40e-5895-b15a-5151e79e0a59,80.576904296875,-13.540122985839846,0.0,0d4411d5-d40e-5895-b15a-5151e79e0a59,2.191040714722008,42376e77-098c-550b-b915-779e69ffd9a4,2.554530460144912,9dc50745-35bb-5413-be8f-7c7aede41576,2.8058609198629436,58197eaa-5c62-5155-80ce-5ce87f39e89c,2.972041664862622,71d1cca5-cd4a-59ee-b436-bc7e4fa391b7
f6ce0de4-80ab-5afc-95a3-1b44f02e6f04,-170.11871337890625,3.082740306854248,0.0,f6ce0de4-80ab-5afc-95a3-1b44f02e6f04,1.514369319587006,5f1e6b6a-8e5b-5776-a889-66a9e35a47ce,1.59419540889751,a2a20d24-f2a8-5961-823b-a836a569beea,1.6447842419573568,e794e1b7-e243-5310-a44a-04ed625a4541,2.838147903721253,8102ebd4-9566-5d73-bc3d-82701804a6e0
e5c96ef2-925e-56c1-b089-52f24d0bee71,18.154407501220703,42.80315780639648,0.0,e5c96ef2-925e-56c1-b089-52f24d0bee71,2.274690535449804,e301c805-463a-5101-866b-9406695c2d4c,2.3419251909583045,81e42474-9567-5edd-9b24-d0a2eb8d6622,2.371099764900868,fc44bc2f-b0cb-5292-945b-07ff9d3f7bd6,2.4511923699506446,9a73188f-26b7-5181-bba1-86701f6ee52c
8a8b891f-370a-5240-b0c6-21452afd3729,-20.51151466369629,-17.885231018066406,0.0,8a8b891f-370a-5240-b0c6-21452afd3729,0.08856697304001437,6dfa75ce-c608-57d4-99a2-5d4ff5d850aa,2.9634159198065624,dc511c56-4b3b-53b4-9a4b-b0ddca114db1,3.0288477833468144,2f52bdac-aa6a-5f4c-bab0-ffe3bdba7070,3.476535145580684,cb513296-9670-54db-8446-02d70fe1b2ea
2614ffb3-6497-53e6-ab8e-efe97b822cac,-101.145263671875,-127.51652526855469,0.0,2614ffb3-6497-53e6-ab8e-efe97b822cac,0.3688341305955505,d68c9c7c-67ec-5253-b08e-6e3e7aa1bdb7,0.38872065257522664,db37a51d-5f71-5023-94e1-b160efc83c8f,3.5071407522738087,22bc06a5-04a1-56dd-a1da-2a2fbb358212,3.5601203581206415,424945ff-5e7b-59e6-af89-8f218bf56279
389a5638-4ff9-506a-b62e-828f137147f2,-66.66875457763672,43.25665283203125,0.0,389a5638-4ff9-506a-b62e-828f137147f2,0.9607415561706899,97bc30e1-897c-5474-95dc-4d6ae8ede1ef,0.9844559866157472,366afc89-e8c8-5f66-91ed-2c8fc27b2da0,2.1631164007350723,5cd34df8-ca41-5f70-bcf3-4f0bc06cc968,2.759756676748557,014315ed-87a8-547f-8615-28b5d3119692
fdbe7d02-f748-54c5-a412-7e5c6a4aa7cc,-67.55896759033203,-109.8473663330078,0.0,fdbe7d02-f748-54c5-a412-7e5c6a4aa7cc,0.08529609482107088,a1272d94-7371-5ca5-8abc-73c7fab4b238,2.579382041787102,7d16299a-9a8b-528c-ae24-5674c7c8d739,2.8129110198434772,c664626b-65d8-52e6-b793-0c17ee956a27,2.8453270446065932,e731ea57-d904-521e-9f48-e53fff12eb49
f86c622f-2ba4-5375-b20d-4cd7116485cf,-42.38621520996094,99.95753479003906,0.0,f86c622f-2ba4-5375-b20d-4cd7116485cf,1.5666250587759132,e345cdec-0a3a-5d0b-8a3c-aa8c1e43df80,2.443579294259225,a7023c9e-f3a5-54f4-8a55-c5a14d85f638,2.477616542548581,7f9cb484-19de-5829-b93f-5b46464d9f9b,2.485796231101932,dc60d23f-f0ea-59ee-a09c-95c197eb0a75
7fe62861-a9b6-50bb-a800-b29b54cb6e86,72.62317657470703,149.4471435546875,0.0,7fe62861-a9b6-50bb-a800-b29b54cb6e86,1.2139383979527034,1f547cb5-4be0-5a1d-864f-16d9b00acdc6,1.6389047845371534,19e218c4-f6d2-5726-9919-90732cfa085e,1.7306787915556057,0043fb63-73c1-5a1a-9101-718532cb40ce,2.0896209192465203,0123b10b-5cd5-533f-afc1-0e30b09589e1
4d389231-5445-5b5c-9aaf-7eb89dfac76e,158.6348419189453,-72.8770751953125,0.0,4d389231-5445-5b5c-9aaf-7eb89dfac76e,0.0025471210975167784,0d041ab6-13ea-55ca-907e-84e31ee7d948,3.97017941340645,2e9f7620-bb06-5787-a458-0342f8f94cc4,3.9719720322692025,55f902da-f2e9-59ac-8449-a432de5cf788,4.052248909294611,370937f5-7eda-5dde-a12f-31f6318ca866
0ca0bc76-0b1d-5929-ba06-2995aa08a1dd,-86.28962707519531,-19.2579288482666,0.0,0ca0bc76-0b1d-5929-ba06-2995aa08a1dd,0.00535840498566423,b17508fb-74c9-52a7-95ef-511305e61302,3.35003899975826,15162ef9-ea49-591c-a17a-d9080a4593f9,3.470681524682883,9cdf03ef-73a4-561e-aae3-6f21e7828af3,3.572452530923992,ed5c3650-aeca-5c46-a108-76dc42e890e8
22905b3f-e68b-5338-b918-6cb67d768366,-0.8865247964859009,111.3787841796875,0.0,22905b3f-e68b-5338-b918-6cb67d768366,0.14245294595194596,95dff593-a8ae-5a23-9202-bd26f30c8204,1.7044142886853637,8054ac1f-1055-5be7-bef4-f8d96bd198a8,2.797292800613136,47555f79-c5bf-58eb-8a07-e6f148a3e5d7,3.2803335960408746,87b608c4-d1e6-5848-9368-93181e886cb6
a1b7beac-4aa8-5d98-a5c3-f5df4b2e6d38,-140.08139038085938,-69.53238677978516,0.0,a1b7beac-4aa8-5d98-a5c3-f5df4b2e6d38,0.19912630921380475,c138d2c8-0fc7-5510-a6ec-54dfc2995a9a,2.2038558364978393,2aae456e-b2a2-5621-b38b-bf8cf00159d0,2.945009702533417,c050ee47-d9db-53cc-ba8d-05a97e3261df,2.94978267286636,2b35d406-a3e6-52dc-a7f8-3c314e3585d1
85eb3bdf-d8dc-52a7-8d1c-c3622be2ae2d,-51.976806640625,25.33673477172852,0.0,85eb3bdf-d8dc-52a7-8d1c-c3622be2ae2d,0.014033049867016452,3ecc0228-f883-5f41-b496-cb68dd1a26f7,3.294635566826815,c04b1217-173b-5101-b5bf-8133d4d699f7,3.31544689697977,94341b5c-f2c4-56f1-9020-437b262a0c33,3.849035921499829,d488fa12-e2d2-5c48-9f3a-29ce59b3c805
ac0ac064-cca4-5257-b8c3-d8cf058fb1ef,-28.18924140930176,-75.40437316894531,0.0,ac0ac064-cca4-5257-b8c3-d8cf058fb1ef,0.0645591385967209,02442a9c-8173-540f-a1e6-cd76e2e470da,3.4085436761875645,c01c4414-c0b3-5872-a9dd-6bca37bba19f,3.4767363597817864,74107d2d-309e-58b6-a5b1-443640a55ffa,3.63578658689019,93a4e613-b3a6-53fa-aa79-69141a1a4c21
302631c9-d5aa-5c03-a26e-d185c6dde0f5,-113.25225830078124,-88.59518432617188,0.0,302631c9-d5aa-5c03-a26e-d185c6dde0f5,1.652500734025895,376490a1-7838-564a-96f7-b7770296e2e7,1.7878028264402572,74955b7e-8e17-57a8-95b0-475d8f60c385,2.4619826550709,09a72a83-b8db-5200-8628-6e7bdab91e05,2.4635782000998363,deed60d2-e514-58e9-96d6-b9ec72927d8c
c118d00e-ef43-5976-bbfc-79102ce22fa5,66.04177856445311,133.4451904296875,0.0,c118d00e-ef43-5976-bbfc-79102ce22fa5,1.061399283250772,a45dc3ee-4284-502d-a413-765b05d30be4,2.1361962091150732,1781c85c-b39b-571e-b4fe-95a84bebe98c,2.158941805778269,b2e2138b-8497-54af-a733-084572057013,2.2294661900241683,d3bd1351-8c6e-5e7a-a0a3-307d8c79264c
93791068-8501-5928-8ff6-64539a0edd72,-78.47919464111328,143.05433654785156,0.0,93791068-8501-5928-8ff6-64539a0edd72,1.030282667308522,0b1b8955-63bf-5683-9c1f-9160821a7736,1.278384002551657,81cb435e-8b24-544a-b830-86157321d7b0,1.3197282750266925,acb66659-7404-5cfd-971f-a82b495bdcce,1.567743348329908,fddb087a-5ba5-537f-9d05-bc59325a9a9f
d5a19338-3f1e-5d06-9782-37fb0c1f185f,-23.90143966674805,-100.2547378540039,0.0,d5a19338-3f1e-5d06-9782-37fb0c1f185f,0.02291115434639647,1fb6cf51-980b-574c-8156-efe66b9f7de6,4.502640303202847,e6f17562-8b9f-5884-9a0f-709c605144cb,4.529551861077996,4e89bd01-fe17-5b0e-9635-89372c317375,5.097150828920315,ce354ba3-5850-5033-98ec-d839d22a3ff5
cd7c068c-1ce2-5807-88ed-e4a1cb43141d,-20.32383346557617,45.14339828491211,0.0,cd7c068c-1ce2-5807-88ed-e4a1cb43141d,0.0034010673629599453,e5253378-f4e6-5760-8e47-1e39abe4366f,3.191131406132501,05b91309-3a9c-5e7b-a983-dbfbdfb49e62,3.192571669496141,34caa61c-b8a7-5196-92d1-fd37e436c061,3.8388308402040225,8d7f4d0c-4961-59f8-9961-a3f53c032622
7355ec62-5259-5101-b9ae-7d6f30a8e579,-139.6026611328125,-57.75134658813477,0.0,7355ec62-5259-5101-b9ae-7d6f30a8e579,0.01948452366936764,7371e0b8-bbb0-59ad-832e-28fd5dea4d86,3.809995984390289,69a84076-f629-585f-8c1e-0a9dd0e69259,3.87773307577892,88ad6353-9c21-50f6-9bc8-8d266b9f32fa,3.879500600500289,85a066fa-cf25-5a8d-aebb-e6cc21f614db
30ebf709-b1be-50f8-aa77-26dbe6e432f9,67.36233520507811,-112.07478332519531,0.0,30ebf709-b1be-50f8-aa77-26dbe6e432f9,0.021012705784952852,80c80d4b-eb35-5253-9f7b-e405a228bf80,3.1847467892683015,74ae793f-5217-5d3d-adba-01e841adee47,3.193287784726543,6ede0f83-e832-5198-8746-7e8782a729ec,4.576872578058129,36c44e75-9aac-5eda-a60b-78cbe4eface3
acd5d59d-cbcf-5160-abaf-0c9cde9445c0,68.35540008544922,42.38064575195313,0.0,acd5d59d-cbcf-5160-abaf-0c9cde9445c0,0.006196519841369388,011e819c-aa29-5c6f-9942-efa1a04c7107,5.404296502864089,ca987fe0-7323-5b5d-bd47-ef9c96844062,5.416312556464106,ef280deb-b087-5d71-a05b-da486239c872,5.591339427885305,65783952-027e-5a26-b12d-fa116d163ec6
ed22553d-7083-5e35-afb9-7a541f071839,-84.52538299560547,-23.18183135986328,0.0,ed22553d-7083-5e35-afb9-7a541f071839,0.0,cb3e539a-4b64-530b-96c4-1f7edf64c882,3.8398300327365735,6b22dbd5-2b77-5a64-a794-00c2890927b0,3.8440441638941865,16d4d7d7-77b7-5e8f-b10b-f17bf6ae29a8,4.25204698694006,7a446933-641d-5fb2-9dc7-ed5aa13321fc
b62c3cd6-747a-5c32-8118-70bd881970a3,-87.90577697753906,-0.7066728472709656,0.0,b62c3cd6-747a-5c32-8118-70bd881970a3,0.019705141354503814,d717e5c6-90a9-58be-ac86-c6ef63a05c46,3.5695154112797747,975a922e-c67b-509f-8e32-8465832f1dd9,3.7146927983283,1a1ffab1-bfe9-52c3-a39d-e25eed173496,3.719052584522945,0be36629-f003-58fc-9e21-741fa3512a01
f999d200-48d4-5eae-9676-f8595e5f0ebe,-10.944849014282227,75.46857452392578,0.0,f999d200-48d4-5eae-9676-f8595e5f0ebe,0.0006409713118716635,73ad9cd5-f37a-55f3-be86-a54a47774fd4,4.449719021904685,42fc4615-dd76-50df-b843-61d498ffea5c,4.454337755586752,bca01ce6-3d23-5171-9a89-959faf35edfa,5.0016869057143385,edd4f63a-3a10-54fb-ac94-8442a2f5c95a
5453f6b1-602b-50f7-87bb-09899e362996,-122.49846649169922,51.9178581237793,0.0,5453f6b1-602b-50f7-87bb-09899e362996,0.25767426607243377,4e9cc630-f7dc-5c83-8e46-b14abb889761,1.351491067845758,cd0dd994-4e74-5418-abbf-c1ecce513bb9,4.671952175373144,8e813071-cc33-5fe2-9095-fc88bd82d79e,4.6911382531624835,8b7ab8d7-6492-5d13-bd87-1c1aa687e771
890b1add-9726-51d4-8f9e-1aa0be5f8657,93.80957794189452,17.186487197875973,0.0,890b1add-9726-51d4-8f9e-1aa0be5f8657,0.03380345396550911,af15ce38-fd20-5190-8a23-4cccd70498ad,1.6345456760531096,a98852e7-4fee-57dd-b323-b8f454cb5122,4.020766715560865,d1e1f02d-d44f-5629-880d-84b91ad5cc9f,4.021965628591139,6f736ada-f4c1-5fc3-8eaa-a9a0f415366f
052939aa-74fd-5117-a0f7-9fd797be15be,107.38453674316406,-80.77887725830078,0.0,052939aa-74fd-5117-a0f7-9fd797be15be,0.0008206476934524449,51b1a55e-a3f5-51f4-a2d1-175d626e27c1,4.604850737618661,0ec749b1-fa77-5fe9-8107-ae35b0b538e3,4.626361482215475,2215e2ad-dfa3-564a-8aec-3a51f465da7c,5.102102948446974,ed9353d2-b308-50b0-b63d-014e50887e67
1d25d462-42d2-5e48-a36f-d285cd098266,116.56686401367188,83.5722885131836,0.0,1d25d462-42d2-5e48-a36f-d285cd098266,0.7539971395971317,82dc2e60-7157-5583-aa56-6f7808d6c6bc,0.9537743986181249,ef151a1a-3b52-53cc-aa93-2d99f6fad1ff,1.851671509175166,fc39f0b5-47d9-501d-9971-74e7c04f102d,1.8624911519526133,444af99b-3a95-525a-a87b-0613ca57fbcb
