uid_1,uid_2,name1,name2,sound_dist,name_dist,is_psfix,cat,res
3ba3cf64-ba5e-52ff-81ea-00a5e68043a2,2b3e0fd5-8abd-5b3b-84b9-4b934d2a067a,6. Mramba Asali_Side B_Corrected,6. Mramba Asali_Side B,0.0,0.0625,1,below_st--below_nt--psfix,1
2d8361a1-6dc0-5013-8b06-f232a1d45b03,e7aa2df1-b619-5b08-8ec7-af24c53ed8c9,Cassette_16_Side B_Corrected,Cassette_16_Side B,0.22180246404604675,0.0714285714285714,1,below_st--below_nt--psfix,1
288fedf4-ff5b-53e5-ade5-f478b7b6d0e9,f3c45076-479f-5821-beb8-7e5ceb4cbe21,13 Alamet Estefham,13 Alamet Estefham,0.0016766625156808335,0.0,1,below_st--below_nt--psfix,1
7aa0392e-6415-5dbe-8885-6d5d41dcc29b,5a8edf2e-3985-5188-8343-292c873601ab,5. Track 5_Zuhura Swaleh_Maulidi Musical Party_Side B___Corrected,5. Track 5_Zuhura Swaleh_Maulidi Musical Party_Side B,0.009908278147953229,0.03692307692307695,1,below_st--below_nt--psfix,1
99bfb47c-ccb7-5d81-ba8e-7dcf81ed97a7,d9e39337-5283-5a4d-9c4a-dcbfd5a73c75,4. Unani Penda Huni Pendi_Zenji Flava_Side A,4. Unani Penda Huni Pendi_Zenji Flava_Side A___Corrected,0.028544006894677794,0.04285714285714293,1,below_st--below_nt--psfix,1
d440a59a-f8f4-531d-b371-5b1643654d17,b42e62ee-7643-5054-9c42-e1340f370586,5. Ewe Wangu_Zilizopendwa 1980's Utapenda_John Nzenze Amutabi_Side A,5. Ewe Wangu_Zilizopendwa 1980's Utapenda_John Nzenze Amutabi_Side A__Corrected,0.03970721778314792,0.027848101265822826,1,below_st--below_nt--psfix,1
5231f414-6b8f-51b0-8560-a82baa3abeb5,900e870a-5e3d-54fa-9448-b71143145366,2. Shukuru Ndio Dunia_The Golden Voice Of Juma Bhalo JB. Volume 27_Juma Bhalo_Side A__Corrected,2. Shukuru Ndio Dunia_The Golden Voice Of Juma Bhalo JB. Volume 27_Juma Bhalo_Side A,0.0765998904884917,0.023157894736842155,1,below_st--below_nt--psfix,1
7988d9e8-fe89-5e76-bbb0-e12d21b879ca,6364a603-a198-5009-a4eb-89dff1934a01,7. Ya leo Mkumbuke_Zilozovuma_Side B__Corrected,7. Ya leo Mkumbuke_Zilozovuma_Side B,0.0036524087854460287,0.04680851063829794,1,below_st--below_nt--psfix,1
c0ff4402-c49a-5e7a-aa50-bde945b78a02,eb81663e-7b63-5720-b4ed-ca38a54e1829,5. Manana Wazuri_Zein Vol. No. 14_Zein Musical Party_Side B,5. Manana Wazuri_Zein Vol. No. 14_Zein Musical Party_Side B___Corrected,0.024521703949362608,0.033802816901408406,1,below_st--below_nt--psfix,1
9d351942-b284-50ec-b1a9-576ded33d338,46c9ce0a-d950-506b-bb1a-4f9a7e1f2b93,10 Erefto Leh,10 Erefto Leh,0.003022973690386791,0.0,1,below_st--below_nt--psfix,1
